#id	idGo	name	namespace	definition
RF00576	0006396	RNA processing
RF00576	0005730	nucleolus
RF00577	0006396	RNA processing
RF00577	0005730	nucleolus
RF00578	0006396	RNA processing
RF00578	0005730	nucleolus
RF00579	0006396	RNA processing
RF00579	0005730	nucleolus
RF00580	0006396	RNA processing
RF00580	0005730	nucleolus
RF00581	0006396	RNA processing
RF00581	0005730	nucleolus
RF00582	0006396	RNA processing
RF00582	0015030	Cajal body
RF00582	0005730	nucleolus
RF00584	0006396	RNA processing
RF00584	0005730	nucleolus
RF00586	0006396	RNA processing
RF00586	0005730	nucleolus
RF00588	0006396	RNA processing
RF00588	0005730	nucleolus
RF00593	0006396	RNA processing
RF00593	0005730	nucleolus
RF00594	0006396	RNA processing
RF00594	0005730	nucleolus
RF00598	0006396	RNA processing
RF00598	0005730	nucleolus
RF00599	0006396	RNA processing
RF00599	0005730	nucleolus
RF00600	0006396	RNA processing
RF00600	0005730	nucleolus
RF00601	0006396	RNA processing
RF00601	0015030	Cajal body
RF00601	0005730	nucleolus
RF00602	0006396	RNA processing
RF00602	0015030	Cajal body
RF00602	0005730	nucleolus
RF00603	0006396	RNA processing
RF00603	0005730	nucleolus
RF00604	0006396	RNA processing
RF00604	0005730	nucleolus
RF00606	0006396	RNA processing
RF00606	0005730	nucleolus
RF00607	0006396	RNA processing
RF00607	0005730	nucleolus
RF00609	0006396	RNA processing
RF00609	0005730	nucleolus
RF00610	0006396	RNA processing
RF00610	0005730	nucleolus
RF00611	0006396	RNA processing
RF00611	0005730	nucleolus
RF00612	0006396	RNA processing
RF00612	0005730	nucleolus
RF00613	0006396	RNA processing
RF00613	0005730	nucleolus
RF00615	0003729	mRNA binding
RF00618	0030624	U6atac snRNA binding
RF00618	0030627	pre-mRNA 5'-splice site binding
RF00618	0005690	U4atac snRNP
RF00619	0030622	U4atac snRNA binding
RF00619	0030627	pre-mRNA 5'-splice site binding
RF00619	0005691	U6atac snRNP
RF00626	0051028	mRNA transport
RF00637	0035068	micro-ribonucleoprotein complex
RF00637	0035195	gene silencing by miRNA
RF00638	0035068	micro-ribonucleoprotein complex
RF00638	0035195	gene silencing by miRNA
RF00639	0035068	micro-ribonucleoprotein complex
RF00639	0035195	gene silencing by miRNA
RF00640	0035068	micro-ribonucleoprotein complex
RF00640	0035195	gene silencing by miRNA
RF00641	0035068	micro-ribonucleoprotein complex
RF00641	0035195	gene silencing by miRNA
RF00642	0035068	micro-ribonucleoprotein complex
RF00642	0035195	gene silencing by miRNA
RF00643	0035068	micro-ribonucleoprotein complex
RF00643	0035195	gene silencing by miRNA
RF00645	0035068	micro-ribonucleoprotein complex
RF00645	0035195	gene silencing by miRNA
RF00646	0035068	micro-ribonucleoprotein complex
RF00646	0035195	gene silencing by miRNA
RF00647	0035068	micro-ribonucleoprotein complex
RF00647	0035195	gene silencing by miRNA
RF00648	0035068	micro-ribonucleoprotein complex
RF00648	0035195	gene silencing by miRNA
RF00649	0035068	micro-ribonucleoprotein complex
RF00649	0035195	gene silencing by miRNA
RF00650	0035068	micro-ribonucleoprotein complex
RF00650	0035195	gene silencing by miRNA
RF00651	0035068	micro-ribonucleoprotein complex
RF00651	0035195	gene silencing by miRNA
RF00652	0035068	micro-ribonucleoprotein complex
RF00652	0035195	gene silencing by miRNA
RF00653	0035068	micro-ribonucleoprotein complex
RF00653	0035195	gene silencing by miRNA
RF00654	0035068	micro-ribonucleoprotein complex
RF00654	0035195	gene silencing by miRNA
RF00655	0035068	micro-ribonucleoprotein complex
RF00655	0035195	gene silencing by miRNA
RF00656	0035068	micro-ribonucleoprotein complex
RF00656	0035195	gene silencing by miRNA
RF00657	0035068	micro-ribonucleoprotein complex
RF00657	0035195	gene silencing by miRNA
RF00658	0035068	micro-ribonucleoprotein complex
RF00658	0035195	gene silencing by miRNA
RF00659	0035068	micro-ribonucleoprotein complex
RF00659	0035195	gene silencing by miRNA
RF00660	0035068	micro-ribonucleoprotein complex
RF00660	0035195	gene silencing by miRNA
RF00661	0035068	micro-ribonucleoprotein complex
RF00661	0035195	gene silencing by miRNA
RF00662	0035068	micro-ribonucleoprotein complex
RF00662	0035195	gene silencing by miRNA
RF00663	0035068	micro-ribonucleoprotein complex
RF00663	0035195	gene silencing by miRNA
RF00664	0035068	micro-ribonucleoprotein complex
RF00664	0035195	gene silencing by miRNA
RF00666	0035068	micro-ribonucleoprotein complex
RF00666	0035195	gene silencing by miRNA
RF00667	0035068	micro-ribonucleoprotein complex
RF00667	0035195	gene silencing by miRNA
RF00668	0035068	micro-ribonucleoprotein complex
RF00668	0035195	gene silencing by miRNA
RF00669	0035068	micro-ribonucleoprotein complex
RF00669	0035195	gene silencing by miRNA
RF00670	0035068	micro-ribonucleoprotein complex
RF00670	0035195	gene silencing by miRNA
RF00671	0035068	micro-ribonucleoprotein complex
RF00671	0035195	gene silencing by miRNA
RF00672	0035068	micro-ribonucleoprotein complex
RF00672	0035195	gene silencing by miRNA
RF00673	0035068	micro-ribonucleoprotein complex
RF00673	0035195	gene silencing by miRNA
RF00674	0035068	micro-ribonucleoprotein complex
RF00674	0035195	gene silencing by miRNA
RF00675	0035068	micro-ribonucleoprotein complex
RF00675	0035195	gene silencing by miRNA
RF00676	0035068	micro-ribonucleoprotein complex
RF00676	0035195	gene silencing by miRNA
RF00677	0035068	micro-ribonucleoprotein complex
RF00677	0035195	gene silencing by miRNA
RF00678	0035068	micro-ribonucleoprotein complex
RF00678	0035195	gene silencing by miRNA
RF00679	0035068	micro-ribonucleoprotein complex
RF00679	0035195	gene silencing by miRNA
RF00680	0035068	micro-ribonucleoprotein complex
RF00680	0035195	gene silencing by miRNA
RF00681	0035068	micro-ribonucleoprotein complex
RF00681	0035195	gene silencing by miRNA
RF00682	0035068	micro-ribonucleoprotein complex
RF00682	0035195	gene silencing by miRNA
RF00683	0035068	micro-ribonucleoprotein complex
RF00683	0035195	gene silencing by miRNA
RF00684	0035068	micro-ribonucleoprotein complex
RF00684	0035195	gene silencing by miRNA
RF00685	0035068	micro-ribonucleoprotein complex
RF00685	0035195	gene silencing by miRNA
RF00686	0035068	micro-ribonucleoprotein complex
RF00686	0035195	gene silencing by miRNA
RF00687	0035068	micro-ribonucleoprotein complex
RF00687	0035195	gene silencing by miRNA
RF00688	0035068	micro-ribonucleoprotein complex
RF00688	0035195	gene silencing by miRNA
RF00689	0035068	micro-ribonucleoprotein complex
RF00689	0035195	gene silencing by miRNA
RF00690	0035068	micro-ribonucleoprotein complex
RF00690	0035195	gene silencing by miRNA
RF00691	0035068	micro-ribonucleoprotein complex
RF00691	0035195	gene silencing by miRNA
RF00692	0035068	micro-ribonucleoprotein complex
RF00692	0035195	gene silencing by miRNA
RF00693	0035068	micro-ribonucleoprotein complex
RF00693	0035195	gene silencing by miRNA
RF00694	0035068	micro-ribonucleoprotein complex
RF00694	0035195	gene silencing by miRNA
RF00695	0035068	micro-ribonucleoprotein complex
RF00695	0035195	gene silencing by miRNA
RF00696	0035068	micro-ribonucleoprotein complex
RF00696	0035195	gene silencing by miRNA
RF00697	0035068	micro-ribonucleoprotein complex
RF00697	0035195	gene silencing by miRNA
RF00698	0035068	micro-ribonucleoprotein complex
RF00698	0035195	gene silencing by miRNA
RF00699	0035068	micro-ribonucleoprotein complex
RF00699	0035195	gene silencing by miRNA
RF00700	0035068	micro-ribonucleoprotein complex
RF00700	0035195	gene silencing by miRNA
RF00701	0035068	micro-ribonucleoprotein complex
RF00701	0035195	gene silencing by miRNA
RF00702	0035068	micro-ribonucleoprotein complex
RF00702	0035195	gene silencing by miRNA
RF00703	0035068	micro-ribonucleoprotein complex
RF00703	0035195	gene silencing by miRNA
RF00704	0035068	micro-ribonucleoprotein complex
RF00704	0035195	gene silencing by miRNA
RF00705	0035068	micro-ribonucleoprotein complex
RF00705	0035195	gene silencing by miRNA
RF00706	0035068	micro-ribonucleoprotein complex
RF00706	0035195	gene silencing by miRNA
RF00707	0035068	micro-ribonucleoprotein complex
RF00707	0035195	gene silencing by miRNA
RF00708	0035068	micro-ribonucleoprotein complex
RF00708	0035195	gene silencing by miRNA
RF00709	0035068	micro-ribonucleoprotein complex
RF00709	0035195	gene silencing by miRNA
RF00711	0035068	micro-ribonucleoprotein complex
RF00711	0035195	gene silencing by miRNA
RF00712	0035068	micro-ribonucleoprotein complex
RF00712	0035195	gene silencing by miRNA
RF00713	0035068	micro-ribonucleoprotein complex
RF00713	0035195	gene silencing by miRNA
RF00715	0035068	micro-ribonucleoprotein complex
RF00715	0035195	gene silencing by miRNA
RF00716	0035068	micro-ribonucleoprotein complex
RF00716	0035195	gene silencing by miRNA
RF00717	0035068	micro-ribonucleoprotein complex
RF00717	0035195	gene silencing by miRNA
RF00718	0035068	micro-ribonucleoprotein complex
RF00718	0035195	gene silencing by miRNA
RF00719	0035068	micro-ribonucleoprotein complex
RF00719	0035195	gene silencing by miRNA
RF00720	0035068	micro-ribonucleoprotein complex
RF00720	0035195	gene silencing by miRNA
RF00721	0035068	micro-ribonucleoprotein complex
RF00721	0035195	gene silencing by miRNA
RF00722	0035068	micro-ribonucleoprotein complex
RF00722	0035195	gene silencing by miRNA
RF00723	0035068	micro-ribonucleoprotein complex
RF00723	0035195	gene silencing by miRNA
RF00724	0035068	micro-ribonucleoprotein complex
RF00724	0035195	gene silencing by miRNA
RF00725	0035068	micro-ribonucleoprotein complex
RF00725	0035195	gene silencing by miRNA
RF00726	0035068	micro-ribonucleoprotein complex
RF00726	0035195	gene silencing by miRNA
RF00727	0035068	micro-ribonucleoprotein complex
RF00727	0035195	gene silencing by miRNA
RF00728	0035068	micro-ribonucleoprotein complex
RF00728	0035195	gene silencing by miRNA
RF00729	0035068	micro-ribonucleoprotein complex
RF00729	0035195	gene silencing by miRNA
RF00730	0035068	micro-ribonucleoprotein complex
RF00730	0035195	gene silencing by miRNA
RF00731	0035068	micro-ribonucleoprotein complex
RF00731	0035195	gene silencing by miRNA
RF00732	0035068	micro-ribonucleoprotein complex
RF00732	0035195	gene silencing by miRNA
RF00733	0035068	micro-ribonucleoprotein complex
RF00733	0035195	gene silencing by miRNA
RF00734	0035068	micro-ribonucleoprotein complex
RF00734	0035195	gene silencing by miRNA
RF00735	0035068	micro-ribonucleoprotein complex
RF00735	0035195	gene silencing by miRNA
RF00736	0035068	micro-ribonucleoprotein complex
RF00736	0035195	gene silencing by miRNA
RF00737	0035068	micro-ribonucleoprotein complex
RF00737	0035195	gene silencing by miRNA
RF00739	0035068	micro-ribonucleoprotein complex
RF00739	0035195	gene silencing by miRNA
RF00740	0035068	micro-ribonucleoprotein complex
RF00740	0035195	gene silencing by miRNA
RF00741	0035068	micro-ribonucleoprotein complex
RF00741	0035195	gene silencing by miRNA
RF00742	0035068	micro-ribonucleoprotein complex
RF00742	0035195	gene silencing by miRNA
RF00743	0035068	micro-ribonucleoprotein complex
RF00743	0035195	gene silencing by miRNA
RF00744	0035068	micro-ribonucleoprotein complex
RF00744	0035195	gene silencing by miRNA
RF00745	0035068	micro-ribonucleoprotein complex
RF00745	0035195	gene silencing by miRNA
RF00746	0035068	micro-ribonucleoprotein complex
RF00746	0035195	gene silencing by miRNA
RF00747	0035068	micro-ribonucleoprotein complex
RF00747	0035195	gene silencing by miRNA
RF00748	0035068	micro-ribonucleoprotein complex
RF00748	0035195	gene silencing by miRNA
RF00749	0035068	micro-ribonucleoprotein complex
RF00749	0035195	gene silencing by miRNA
RF00750	0035068	micro-ribonucleoprotein complex
RF00750	0035195	gene silencing by miRNA
RF00751	0035068	micro-ribonucleoprotein complex
RF00751	0035195	gene silencing by miRNA
RF00752	0035068	micro-ribonucleoprotein complex
RF00752	0035195	gene silencing by miRNA
RF00753	0035068	micro-ribonucleoprotein complex
RF00753	0035195	gene silencing by miRNA
RF00754	0035068	micro-ribonucleoprotein complex
RF00754	0035195	gene silencing by miRNA
RF00755	0035068	micro-ribonucleoprotein complex
RF00755	0035195	gene silencing by miRNA
RF00756	0035068	micro-ribonucleoprotein complex
RF00756	0035195	gene silencing by miRNA
RF00757	0035068	micro-ribonucleoprotein complex
RF00757	0035195	gene silencing by miRNA
RF00758	0035068	micro-ribonucleoprotein complex
RF00758	0035195	gene silencing by miRNA
RF00760	0035068	micro-ribonucleoprotein complex
RF00760	0035195	gene silencing by miRNA
RF00761	0035068	micro-ribonucleoprotein complex
RF00761	0035195	gene silencing by miRNA
RF00762	0035068	micro-ribonucleoprotein complex
RF00762	0035195	gene silencing by miRNA
RF00763	0035068	micro-ribonucleoprotein complex
RF00763	0035195	gene silencing by miRNA
RF00764	0035068	micro-ribonucleoprotein complex
RF00764	0035195	gene silencing by miRNA
RF00765	0035068	micro-ribonucleoprotein complex
RF00765	0035195	gene silencing by miRNA
RF00766	0035068	micro-ribonucleoprotein complex
RF00766	0035195	gene silencing by miRNA
RF00767	0035068	micro-ribonucleoprotein complex
RF00767	0035195	gene silencing by miRNA
RF00768	0035068	micro-ribonucleoprotein complex
RF00768	0035195	gene silencing by miRNA
RF00769	0035068	micro-ribonucleoprotein complex
RF00769	0035195	gene silencing by miRNA
RF00770	0035068	micro-ribonucleoprotein complex
RF00770	0035195	gene silencing by miRNA
RF00771	0035068	micro-ribonucleoprotein complex
RF00771	0035195	gene silencing by miRNA
RF00772	0035068	micro-ribonucleoprotein complex
RF00772	0035195	gene silencing by miRNA
RF00773	0035068	micro-ribonucleoprotein complex
RF00773	0035195	gene silencing by miRNA
RF00774	0035068	micro-ribonucleoprotein complex
RF00774	0035195	gene silencing by miRNA
RF00775	0035068	micro-ribonucleoprotein complex
RF00775	0035195	gene silencing by miRNA
RF00776	0035068	micro-ribonucleoprotein complex
RF00776	0035195	gene silencing by miRNA
RF00777	0035068	micro-ribonucleoprotein complex
RF00777	0035195	gene silencing by miRNA
RF00778	0035068	micro-ribonucleoprotein complex
RF00778	0035195	gene silencing by miRNA
RF00779	0035068	micro-ribonucleoprotein complex
RF00779	0035195	gene silencing by miRNA
RF00780	0035068	micro-ribonucleoprotein complex
RF00780	0035195	gene silencing by miRNA
RF00781	0035068	micro-ribonucleoprotein complex
RF00781	0035195	gene silencing by miRNA
RF00782	0035068	micro-ribonucleoprotein complex
RF00782	0035195	gene silencing by miRNA
RF00783	0035068	micro-ribonucleoprotein complex
RF00783	0035195	gene silencing by miRNA
RF00784	0035068	micro-ribonucleoprotein complex
RF00784	0035195	gene silencing by miRNA
RF00785	0035068	micro-ribonucleoprotein complex
RF00785	0035195	gene silencing by miRNA
RF00786	0035068	micro-ribonucleoprotein complex
RF00786	0035195	gene silencing by miRNA
RF00787	0035068	micro-ribonucleoprotein complex
RF00787	0035195	gene silencing by miRNA
RF00788	0035068	micro-ribonucleoprotein complex
RF00788	0035195	gene silencing by miRNA
RF00789	0035068	micro-ribonucleoprotein complex
RF00789	0035195	gene silencing by miRNA
RF00790	0035068	micro-ribonucleoprotein complex
RF00790	0035195	gene silencing by miRNA
RF00792	0035068	micro-ribonucleoprotein complex
RF00792	0035195	gene silencing by miRNA
RF00793	0035068	micro-ribonucleoprotein complex
RF00793	0035195	gene silencing by miRNA
RF00794	0035068	micro-ribonucleoprotein complex
RF00794	0035195	gene silencing by miRNA
RF00795	0035068	micro-ribonucleoprotein complex
RF00795	0035195	gene silencing by miRNA
RF00796	0035068	micro-ribonucleoprotein complex
RF00796	0035195	gene silencing by miRNA
RF00797	0035068	micro-ribonucleoprotein complex
RF00797	0035195	gene silencing by miRNA
RF00798	0035068	micro-ribonucleoprotein complex
RF00798	0035195	gene silencing by miRNA
RF00799	0035068	micro-ribonucleoprotein complex
RF00799	0035195	gene silencing by miRNA
RF00800	0035068	micro-ribonucleoprotein complex
RF00800	0035195	gene silencing by miRNA
RF00801	0035068	micro-ribonucleoprotein complex
RF00801	0035195	gene silencing by miRNA
RF00802	0035068	micro-ribonucleoprotein complex
RF00802	0035195	gene silencing by miRNA
RF00803	0035068	micro-ribonucleoprotein complex
RF00803	0035195	gene silencing by miRNA
RF00804	0035068	micro-ribonucleoprotein complex
RF00804	0035195	gene silencing by miRNA
RF00805	0035068	micro-ribonucleoprotein complex
RF00805	0035195	gene silencing by miRNA
RF00806	0035068	micro-ribonucleoprotein complex
RF00806	0035195	gene silencing by miRNA
RF00807	0035068	micro-ribonucleoprotein complex
RF00807	0035195	gene silencing by miRNA
RF00808	0035068	micro-ribonucleoprotein complex
RF00808	0035195	gene silencing by miRNA
RF00809	0035068	micro-ribonucleoprotein complex
RF00809	0035195	gene silencing by miRNA
RF00810	0035068	micro-ribonucleoprotein complex
RF00810	0035195	gene silencing by miRNA
RF00811	0035068	micro-ribonucleoprotein complex
RF00811	0035195	gene silencing by miRNA
RF00812	0035068	micro-ribonucleoprotein complex
RF00812	0035195	gene silencing by miRNA
RF00813	0035068	micro-ribonucleoprotein complex
RF00813	0035195	gene silencing by miRNA
RF00814	0035068	micro-ribonucleoprotein complex
RF00814	0035195	gene silencing by miRNA
RF00815	0035068	micro-ribonucleoprotein complex
RF00815	0035195	gene silencing by miRNA
RF00816	0035068	micro-ribonucleoprotein complex
RF00816	0035195	gene silencing by miRNA
RF00817	0035068	micro-ribonucleoprotein complex
RF00817	0035195	gene silencing by miRNA
RF00818	0035068	micro-ribonucleoprotein complex
RF00818	0035195	gene silencing by miRNA
RF00820	0035068	micro-ribonucleoprotein complex
RF00820	0035195	gene silencing by miRNA
RF00821	0035068	micro-ribonucleoprotein complex
RF00821	0035195	gene silencing by miRNA
RF00822	0035068	micro-ribonucleoprotein complex
RF00822	0035195	gene silencing by miRNA
RF00823	0035068	micro-ribonucleoprotein complex
RF00823	0035195	gene silencing by miRNA
RF00824	0035068	micro-ribonucleoprotein complex
RF00824	0035195	gene silencing by miRNA
RF00825	0035068	micro-ribonucleoprotein complex
RF00825	0035195	gene silencing by miRNA
RF00826	0035068	micro-ribonucleoprotein complex
RF00826	0035195	gene silencing by miRNA
RF00828	0035068	micro-ribonucleoprotein complex
RF00828	0035195	gene silencing by miRNA
RF00829	0035068	micro-ribonucleoprotein complex
RF00829	0035195	gene silencing by miRNA
RF00830	0035068	micro-ribonucleoprotein complex
RF00830	0035195	gene silencing by miRNA
RF00831	0035068	micro-ribonucleoprotein complex
RF00831	0035195	gene silencing by miRNA
RF00832	0035068	micro-ribonucleoprotein complex
RF00832	0035195	gene silencing by miRNA
RF00833	0035068	micro-ribonucleoprotein complex
RF00833	0035195	gene silencing by miRNA
RF00834	0035068	micro-ribonucleoprotein complex
RF00834	0035195	gene silencing by miRNA
RF00835	0035068	micro-ribonucleoprotein complex
RF00835	0035195	gene silencing by miRNA
RF00836	0035068	micro-ribonucleoprotein complex
RF00836	0035195	gene silencing by miRNA
RF00837	0035068	micro-ribonucleoprotein complex
RF00837	0035195	gene silencing by miRNA
RF00838	0035068	micro-ribonucleoprotein complex
RF00838	0035195	gene silencing by miRNA
RF00839	0035068	micro-ribonucleoprotein complex
RF00839	0035195	gene silencing by miRNA
RF00840	0035068	micro-ribonucleoprotein complex
RF00840	0035195	gene silencing by miRNA
RF00841	0035068	micro-ribonucleoprotein complex
RF00841	0035195	gene silencing by miRNA
RF00842	0035068	micro-ribonucleoprotein complex
RF00842	0035195	gene silencing by miRNA
RF00844	0035068	micro-ribonucleoprotein complex
RF00844	0035195	gene silencing by miRNA
RF00845	0035068	micro-ribonucleoprotein complex
RF00845	0035195	gene silencing by miRNA
RF00846	0035068	micro-ribonucleoprotein complex
RF00846	0035195	gene silencing by miRNA
RF00847	0035068	micro-ribonucleoprotein complex
RF00847	0035195	gene silencing by miRNA
RF00848	0035068	micro-ribonucleoprotein complex
RF00848	0035195	gene silencing by miRNA
RF00849	0035068	micro-ribonucleoprotein complex
RF00849	0035195	gene silencing by miRNA
RF00850	0035068	micro-ribonucleoprotein complex
RF00850	0035195	gene silencing by miRNA
RF00851	0035068	micro-ribonucleoprotein complex
RF00851	0035195	gene silencing by miRNA
RF00852	0035068	micro-ribonucleoprotein complex
RF00852	0035195	gene silencing by miRNA
RF00853	0035068	micro-ribonucleoprotein complex
RF00853	0035195	gene silencing by miRNA
RF00854	0035068	micro-ribonucleoprotein complex
RF00854	0035195	gene silencing by miRNA
RF00856	0035068	micro-ribonucleoprotein complex
RF00856	0035195	gene silencing by miRNA
RF00857	0035068	micro-ribonucleoprotein complex
RF00857	0035195	gene silencing by miRNA
RF00858	0035068	micro-ribonucleoprotein complex
RF00858	0035195	gene silencing by miRNA
RF00859	0035068	micro-ribonucleoprotein complex
RF00859	0035195	gene silencing by miRNA
RF00861	0035068	micro-ribonucleoprotein complex
RF00861	0035195	gene silencing by miRNA
RF00862	0035068	micro-ribonucleoprotein complex
RF00862	0035195	gene silencing by miRNA
RF00863	0035068	micro-ribonucleoprotein complex
RF00863	0035195	gene silencing by miRNA
RF00864	0035068	micro-ribonucleoprotein complex
RF00864	0035195	gene silencing by miRNA
RF00865	0035068	micro-ribonucleoprotein complex
RF00865	0035195	gene silencing by miRNA
RF00866	0035068	micro-ribonucleoprotein complex
RF00866	0035195	gene silencing by miRNA
RF00867	0035068	micro-ribonucleoprotein complex
RF00867	0035195	gene silencing by miRNA
RF00868	0035068	micro-ribonucleoprotein complex
RF00868	0035195	gene silencing by miRNA
RF00869	0035068	micro-ribonucleoprotein complex
RF00869	0035195	gene silencing by miRNA
RF00870	0035068	micro-ribonucleoprotein complex
RF00870	0035195	gene silencing by miRNA
RF00871	0035068	micro-ribonucleoprotein complex
RF00871	0035195	gene silencing by miRNA
RF00872	0035068	micro-ribonucleoprotein complex
RF00872	0035195	gene silencing by miRNA
RF00873	0035068	micro-ribonucleoprotein complex
RF00873	0035195	gene silencing by miRNA
RF00874	0035068	micro-ribonucleoprotein complex
RF00874	0035195	gene silencing by miRNA
RF00875	0035068	micro-ribonucleoprotein complex
RF00875	0035195	gene silencing by miRNA
RF00876	0035068	micro-ribonucleoprotein complex
RF00876	0035195	gene silencing by miRNA
RF00877	0035068	micro-ribonucleoprotein complex
RF00877	0035195	gene silencing by miRNA
RF00878	0035068	micro-ribonucleoprotein complex
RF00878	0035195	gene silencing by miRNA
RF00879	0035068	micro-ribonucleoprotein complex
RF00879	0035195	gene silencing by miRNA
RF00882	0035068	micro-ribonucleoprotein complex
RF00882	0035195	gene silencing by miRNA
RF00883	0035068	micro-ribonucleoprotein complex
RF00883	0035195	gene silencing by miRNA
RF00884	0035068	micro-ribonucleoprotein complex
RF00884	0035195	gene silencing by miRNA
RF00885	0035068	micro-ribonucleoprotein complex
RF00885	0035195	gene silencing by miRNA
RF00886	0035068	micro-ribonucleoprotein complex
RF00886	0035195	gene silencing by miRNA
RF00887	0035068	micro-ribonucleoprotein complex
RF00887	0035195	gene silencing by miRNA
RF00890	0035068	micro-ribonucleoprotein complex
RF00890	0035195	gene silencing by miRNA
RF00892	0035068	micro-ribonucleoprotein complex
RF00892	0035195	gene silencing by miRNA
RF00893	0035068	micro-ribonucleoprotein complex
RF00893	0035195	gene silencing by miRNA
RF00894	0035068	micro-ribonucleoprotein complex
RF00894	0035195	gene silencing by miRNA
RF00895	0035068	micro-ribonucleoprotein complex
RF00895	0035195	gene silencing by miRNA
RF00896	0035068	micro-ribonucleoprotein complex
RF00896	0035195	gene silencing by miRNA
RF00897	0035068	micro-ribonucleoprotein complex
RF00897	0035195	gene silencing by miRNA
RF00898	0035068	micro-ribonucleoprotein complex
RF00898	0035195	gene silencing by miRNA
RF00899	0035068	micro-ribonucleoprotein complex
RF00899	0035195	gene silencing by miRNA
RF00900	0035068	micro-ribonucleoprotein complex
RF00900	0035195	gene silencing by miRNA
RF00901	0035068	micro-ribonucleoprotein complex
RF00901	0035195	gene silencing by miRNA
RF00902	0035068	micro-ribonucleoprotein complex
RF00902	0035195	gene silencing by miRNA
RF00903	0035068	micro-ribonucleoprotein complex
RF00903	0035195	gene silencing by miRNA
RF00904	0035068	micro-ribonucleoprotein complex
RF00904	0035195	gene silencing by miRNA
RF00905	0035068	micro-ribonucleoprotein complex
RF00905	0035195	gene silencing by miRNA
RF00906	0035068	micro-ribonucleoprotein complex
RF00906	0035195	gene silencing by miRNA
RF00907	0035068	micro-ribonucleoprotein complex
RF00907	0035195	gene silencing by miRNA
RF00908	0035068	micro-ribonucleoprotein complex
RF00908	0035195	gene silencing by miRNA
RF00909	0035068	micro-ribonucleoprotein complex
RF00909	0035195	gene silencing by miRNA
RF00910	0035068	micro-ribonucleoprotein complex
RF00910	0035195	gene silencing by miRNA
RF00911	0035068	micro-ribonucleoprotein complex
RF00911	0035195	gene silencing by miRNA
RF00912	0035068	micro-ribonucleoprotein complex
RF00912	0035195	gene silencing by miRNA
RF00914	0035068	micro-ribonucleoprotein complex
RF00914	0035195	gene silencing by miRNA
RF00915	0035068	micro-ribonucleoprotein complex
RF00915	0035195	gene silencing by miRNA
RF00917	0035068	micro-ribonucleoprotein complex
RF00917	0035195	gene silencing by miRNA
RF00918	0035068	micro-ribonucleoprotein complex
RF00918	0035195	gene silencing by miRNA
RF00919	0035068	micro-ribonucleoprotein complex
RF00919	0035195	gene silencing by miRNA
RF00920	0035068	micro-ribonucleoprotein complex
RF00920	0035195	gene silencing by miRNA
RF00921	0035068	micro-ribonucleoprotein complex
RF00921	0035195	gene silencing by miRNA
RF00922	0035068	micro-ribonucleoprotein complex
RF00922	0035195	gene silencing by miRNA
RF00925	0035068	micro-ribonucleoprotein complex
RF00925	0035195	gene silencing by miRNA
RF00926	0035068	micro-ribonucleoprotein complex
RF00926	0035195	gene silencing by miRNA
RF00927	0035068	micro-ribonucleoprotein complex
RF00927	0035195	gene silencing by miRNA
RF00928	0035068	micro-ribonucleoprotein complex
RF00928	0035195	gene silencing by miRNA
RF00929	0035068	micro-ribonucleoprotein complex
RF00929	0035195	gene silencing by miRNA
RF00931	0035068	micro-ribonucleoprotein complex
RF00931	0035195	gene silencing by miRNA
RF00932	0035068	micro-ribonucleoprotein complex
RF00932	0035195	gene silencing by miRNA
RF00933	0035068	micro-ribonucleoprotein complex
RF00933	0035195	gene silencing by miRNA
RF00935	0035068	micro-ribonucleoprotein complex
RF00935	0035195	gene silencing by miRNA
RF00936	0035068	micro-ribonucleoprotein complex
RF00936	0035195	gene silencing by miRNA
RF00937	0035068	micro-ribonucleoprotein complex
RF00937	0035195	gene silencing by miRNA
RF00939	0035068	micro-ribonucleoprotein complex
RF00939	0035195	gene silencing by miRNA
RF00940	0035068	micro-ribonucleoprotein complex
RF00940	0035195	gene silencing by miRNA
RF00941	0035068	micro-ribonucleoprotein complex
RF00941	0035195	gene silencing by miRNA
RF00942	0035068	micro-ribonucleoprotein complex
RF00942	0035195	gene silencing by miRNA
RF00943	0035068	micro-ribonucleoprotein complex
RF00943	0035195	gene silencing by miRNA
RF00945	0035068	micro-ribonucleoprotein complex
RF00945	0035195	gene silencing by miRNA
RF00946	0035068	micro-ribonucleoprotein complex
RF00946	0035195	gene silencing by miRNA
RF00947	0035068	micro-ribonucleoprotein complex
RF00947	0035195	gene silencing by miRNA
RF00948	0035068	micro-ribonucleoprotein complex
RF00948	0035195	gene silencing by miRNA
RF00949	0035068	micro-ribonucleoprotein complex
RF00949	0035195	gene silencing by miRNA
RF00950	0035068	micro-ribonucleoprotein complex
RF00950	0035195	gene silencing by miRNA
RF00951	0035068	micro-ribonucleoprotein complex
RF00951	0035195	gene silencing by miRNA
RF00952	0035068	micro-ribonucleoprotein complex
RF00952	0035195	gene silencing by miRNA
RF00953	0035068	micro-ribonucleoprotein complex
RF00953	0035195	gene silencing by miRNA
RF00954	0035068	micro-ribonucleoprotein complex
RF00954	0035195	gene silencing by miRNA
RF00955	0035068	micro-ribonucleoprotein complex
RF00955	0035195	gene silencing by miRNA
RF00956	0035068	micro-ribonucleoprotein complex
RF00956	0035195	gene silencing by miRNA
